Zone,Revenue District,Org District,AC Number,AC Name,Site AC,Site AC No,Org Mandal,LB Type,Local Body Code,Local Body Name,Ward Code,Ward Number,Ward Name,Males,Females,Others,Total
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Pavaratty,G,G08039,Pavaratty,G08039003,3,Kallamthodu,489,569,0,"1,058"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Pavaratty,G,G08039,Pavaratty,G08039004,4,Vilakkattupadam,467,501,0,968
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Pavaratty,G,G08039,Pavaratty,G08039005,5,Pavaratty East,514,562,0,"1,076"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Pavaratty,G,G08039,Pavaratty,G08039006,6,Manappadi,529,583,0,"1,112"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Pavaratty,G,G08039,Pavaratty,G08039007,7,Peringad,577,618,0,"1,195"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Pavaratty,G,G08039,Pavaratty,G08039008,8,Puthanambalam,452,531,0,983
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Pavaratty,G,G08039,Pavaratty,G08039009,9,Kaithamukku,573,639,0,"1,212"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Pavaratty,G,G08039,Pavaratty,G08039010,10,Kannamthrikkovil,515,555,0,"1,070"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Pavaratty,G,G08039,Pavaratty,G08039011,11,Pavaratty West,511,633,0,"1,144"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Pavaratty,G,G08039,Pavaratty,G08039012,12,Vettikkal,577,651,0,"1,228"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Pavaratty,G,G08039,Pavaratty,G08039013,13,Thathakulangara,593,685,0,"1,278"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Pavaratty,G,G08039,Pavaratty,G08039014,14,Konnanbazar,655,768,0,"1,423"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Pavaratty,G,G08039,Pavaratty,G08039015,15,Maruthayoor,595,701,0,"1,296"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Pavaratty,G,G08039,Pavaratty,G08039016,16,Puthumanassery,566,708,0,"1,274"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08040,Venkitangu,G08040001,1,Padoor West,672,709,0,"1,381"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08040,Venkitangu,G08040002,2,Padoor East,682,840,0,"1,522"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08040,Venkitangu,G08040003,3,Padoor Centre,609,691,0,"1,300"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08040,Venkitangu,G08040004,4,Venkitangu West,521,624,0,"1,145"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08040,Venkitangu,G08040005,5,Venkitangu Centre,586,670,0,"1,256"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08040,Venkitangu,G08040006,6,Venkitangu,523,604,0,"1,127"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08040,Venkitangu,G08040007,7,Kannoth,530,632,0,"1,162"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08040,Venkitangu,G08040008,8,Venkitangu East,517,638,0,"1,155"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08040,Venkitangu,G08040009,9,Karuvanthala East,496,583,0,"1,079"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08040,Venkitangu,G08040010,10,Konjira,650,698,0,"1,348"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08040,Venkitangu,G08040011,11,Kettungal,605,734,0,"1,339"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08040,Venkitangu,G08040012,12,Karuvanthala South,677,801,0,"1,478"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08040,Venkitangu,G08040013,13,Mecherippadi,558,645,0,"1,203"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08040,Venkitangu,G08040014,14,Thoyakkavu Centre,541,638,0,"1,179"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08040,Venkitangu,G08040015,15,Kodamukku,669,797,0,"1,466"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08040,Venkitangu,G08040016,16,Thoyakkavu West,624,741,0,"1,365"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08040,Venkitangu,G08040017,17,Kundazhiyoor,571,725,0,"1,296"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08040,Venkitangu,G08040018,18,Pulikkakadavu,631,704,0,"1,335"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08042,Vadanappilly,G08042001,1,Pokkanchery,627,719,0,"1,346"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08042,Vadanappilly,G08042002,2,Tippusulthan West,408,524,0,932
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08042,Vadanappilly,G08042003,3,Thrithallur West,642,741,0,"1,383"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08042,Vadanappilly,G08042004,4,Ezham Kallu,554,596,0,"1,150"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08042,Vadanappilly,G08042005,5,Health Centre,612,702,0,"1,314"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08042,Vadanappilly,G08042006,6,Ganesa Mangalam,569,674,0,"1,243"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08042,Vadanappilly,G08042007,7,Manappad,584,681,0,"1,265"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08042,Vadanappilly,G08042008,8,Thrithallur East,485,537,0,"1,022"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08042,Vadanappilly,G08042009,9,Naduvilkkara West,689,741,0,"1,430"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08042,Vadanappilly,G08042010,10,Vadanappally East,658,798,0,"1,456"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08042,Vadanappilly,G08042011,11,Naduvilkkara East,515,621,0,"1,136"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08042,Vadanappilly,G08042012,12,Police Station,495,584,0,"1,079"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08042,Vadanappilly,G08042013,13,Pattlangadi,692,781,0,"1,473"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08042,Vadanappilly,G08042014,14,Anchangadi,680,847,0,"1,527"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08042,Vadanappilly,G08042015,15,Vadanappally West,610,666,0,"1,276"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08042,Vadanappilly,G08042016,16,Dubai,550,625,0,"1,175"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08042,Vadanappilly,G08042017,17,Fisheries,653,769,0,"1,422"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08042,Vadanappilly,G08042018,18,Mullangara,728,839,0,"1,567"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08042,Vadanappilly,G08042019,19,Kuttamugham,667,762,0,"1,429"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08042,Vadanappilly,G08042020,20,Chettikkad,706,836,0,"1,542"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08043,Thalikulam,G08043001,1,Pallikkadavu,436,514,0,950
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08043,Thalikulam,G08043002,2,Thriveny,526,655,0,"1,181"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08043,Thalikulam,G08043003,3,Puthukkulam,664,746,2,"1,412"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08043,Thalikulam,G08043004,4,Puliyamthuruth,593,657,0,"1,250"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08043,Thalikulam,G08043005,5,Pulampuzha,616,736,1,"1,353"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08043,Thalikulam,G08043006,6,High School,604,674,0,"1,278"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08043,Thalikulam,G08043007,7,Panchayath Office,560,688,0,"1,248"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08043,Thalikulam,G08043008,8,Puthanthode,565,693,0,"1,258"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08043,Thalikulam,G08043009,9,Poosarithodu,528,664,0,"1,192"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08043,Thalikulam,G08043010,10,Thanapadam,574,707,0,"1,281"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08043,Thalikulam,G08043011,11,Nambikkadavu,572,672,0,"1,244"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08043,Thalikulam,G08043012,12,Kaithakkal South,542,691,0,"1,233"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08043,Thalikulam,G08043013,13,Aryampaadam,607,726,0,"1,333"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08043,Thalikulam,G08043014,14,Kaithakkal,673,824,0,"1,497"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08043,Thalikulam,G08043015,15,Pathaam Kallu West,511,631,0,"1,142"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08043,Thalikulam,G08043016,16,Athmavu,607,741,0,"1,348"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08043,Thalikulam,G08043017,17,Tharisu,618,833,0,"1,451"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08043,Thalikulam,G08043018,18,Thamban Kadavu,593,648,0,"1,241"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08044,Nattika,G08044001,1,Kadappuram,592,767,0,"1,359"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08044,Nattika,G08044002,2,Post Office Junction,567,718,0,"1,285"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08044,Nattika,G08044003,3,Masjid,621,737,0,"1,358"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08044,Nattika,G08044004,4,Thannapadam,611,723,0,"1,334"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08044,Nattika,G08044005,5,Nattika,528,630,0,"1,158"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08044,Nattika,G08044006,6,Kalanji,539,669,0,"1,208"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08044,Nattika,G08044007,7,Cherkkara,529,660,0,"1,189"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08044,Nattika,G08044008,8,Puthukkulam,523,656,0,"1,179"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08044,Nattika,G08044009,9,Temple,511,592,0,"1,103"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08044,Nattika,G08044010,10,Sethukulam,533,622,0,"1,155"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08044,Nattika,G08044011,11,Goghale,509,624,0,"1,133"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08044,Nattika,G08044012,12,Vazhakulam,543,701,0,"1,244"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08044,Nattika,G08044013,13,Triprayar Centre,560,674,0,"1,234"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08044,Nattika,G08044014,14,Higher Secondary,589,719,0,"1,308"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08044,Nattika,G08044015,15,Moothakunnam,546,675,0,"1,221"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08045,Valappad,G08045001,1,Valapad Beach,672,813,0,"1,485"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08045,Valappad,G08045002,2,Chithra Centre,588,710,0,"1,298"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08045,Valappad,G08045003,3,Anchangadi,593,670,0,"1,263"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08045,Valappad,G08045004,4,Meenchantha,546,690,0,"1,236"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08045,Valappad,G08045005,5,Chanthapadi,534,640,0,"1,174"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08045,Valappad,G08045006,6,Illikuzhi,456,538,0,994
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08045,Valappad,G08045007,7,Kothakulam,668,763,0,"1,431"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08045,Valappad,G08045008,8,Valapad Ground,612,721,0,"1,333"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08045,Valappad,G08045009,9,Ramankulam,660,819,0,"1,479"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08045,Valappad,G08045010,10,Nettikode,562,626,0,"1,188"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08045,Valappad,G08045011,11,Palappetty,678,781,1,"1,460"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08045,Valappad,G08045012,12,Edamuttam,740,866,0,"1,606"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08045,Valappad,G08045013,13,Warehouse,610,719,0,"1,329"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08045,Valappad,G08045014,14,Pattukulangara,677,795,0,"1,472"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08045,Valappad,G08045015,15,Kazhimbram,722,799,0,"1,521"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08045,Valappad,G08045016,16,Mahathma,714,844,0,"1,558"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08045,Valappad,G08045017,17,Elavaram,626,728,1,"1,355"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08045,Valappad,G08045018,18,Karayamuttam,583,700,0,"1,283"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08045,Valappad,G08045019,19,Pallipram,761,791,0,"1,552"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08045,Valappad,G08045020,20,Chalukulam,649,785,0,"1,434"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08045,Valappad,G08045021,21,Aranipadam,599,703,0,"1,302"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08045,Valappad,G08045022,22,Kothakulam Beach,672,773,0,"1,445"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08053,Anthikkad,G08053001,1,Pulampuzha,495,569,0,"1,064"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08053,Anthikkad,G08053002,2,Mangattukara,461,484,0,945
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08053,Anthikkad,G08053003,3,Anthikad North,464,548,0,"1,012"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08053,Anthikkad,G08053004,4,Cheriyamkulangara,557,691,0,"1,248"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08053,Anthikkad,G08053005,5,Panchayath Office Part,518,581,0,"1,099"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08053,Anthikkad,G08053006,6,Puthenkovilakam,503,620,0,"1,123"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08053,Anthikkad,G08053007,7,Panchayath Ground Part,576,725,0,"1,301"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08053,Anthikkad,G08053008,8,Puthenpeedika East,574,658,0,"1,232"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08053,Anthikkad,G08053009,9,Puthenpeedika West,575,616,0,"1,191"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08053,Anthikkad,G08053010,10,Anthikkad South,595,735,0,"1,330"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08053,Anthikkad,G08053011,11,Padiyam,514,644,0,"1,158"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08053,Anthikkad,G08053012,12,Anjangady,555,579,0,"1,134"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08053,Anthikkad,G08053013,13,Choorakkode,398,487,0,885
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08053,Anthikkad,G08053014,14,Muttichur,553,671,0,"1,224"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08053,Anthikkad,G08053015,15,Kottaraparambu,603,685,0,"1,288"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Nattika,G,G08053,Anthikkad,G08053016,16,Karamakkal,584,671,0,"1,255"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Cherpu,G,G08054,Thanniam,G08054001,1,Chemmappilly North,647,770,0,"1,417"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Cherpu,G,G08054,Thanniam,G08054002,2,Vadakkumury,582,714,0,"1,296"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Cherpu,G,G08054,Thanniam,G08054003,3,Vadakkumury North,602,723,0,"1,325"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Cherpu,G,G08054,Thanniam,G08054004,4,Vadakkumury South,596,720,0,"1,316"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Cherpu,G,G08054,Thanniam,G08054005,5,Kizhakkumury,714,798,0,"1,512"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Cherpu,G,G08054,Thanniam,G08054006,6,Kizhakkumury South,657,779,0,"1,436"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Cherpu,G,G08054,Thanniam,G08054007,7,Somasekhara Nagar,616,698,0,"1,314"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Cherpu,G,G08054,Thanniam,G08054008,8,Karuvamkulam,621,737,0,"1,358"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Cherpu,G,G08054,Thanniam,G08054009,9,Valiyakulam,626,775,0,"1,401"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Cherpu,G,G08054,Thanniam,G08054010,10,Kizhuppillikara,674,792,0,"1,466"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Cherpu,G,G08054,Thanniam,G08054011,11,Azhimavu,650,760,0,"1,410"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Cherpu,G,G08054,Thanniam,G08054012,12,Thanniam South,655,764,0,"1,419"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Cherpu,G,G08054,Thanniam,G08054013,13,Vendara,599,704,0,"1,303"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Cherpu,G,G08054,Thanniam,G08054014,14,Kizhakkumury West,623,788,0,"1,411"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Cherpu,G,G08054,Thanniam,G08054015,15,Thanniam North,674,873,0,"1,547"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Cherpu,G,G08054,Thanniam,G08054016,16,Thanniam,687,824,0,"1,511"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Cherpu,G,G08054,Thanniam,G08054017,17,Peringottukara Padam,573,759,0,"1,332"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Cherpu,G,G08054,Thanniam,G08054018,18,Painnoor,622,778,0,"1,400"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Cherpu,G,G08054,Thanniam,G08054019,19,Boat Kadavu,567,661,0,"1,228"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Cherpu,G,G08055,Chazhur,G08055001,1,Vappuzha,556,698,0,"1,254"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Cherpu,G,G08055,Chazhur,G08055002,2,Chazhur North,614,754,0,"1,368"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Cherpu,G,G08055,Chazhur,G08055003,3,Chazhur East,597,685,0,"1,282"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Cherpu,G,G08055,Chazhur,G08055004,4,Pullu,631,706,0,"1,337"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Cherpu,G,G08055,Chazhur,G08055005,5,Alappad,621,719,0,"1,340"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Cherpu,G,G08055,Chazhur,G08055006,6,Purathur,569,647,0,"1,216"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Cherpu,G,G08055,Chazhur,G08055007,7,Kottam,602,686,0,"1,288"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Cherpu,G,G08055,Chazhur,G08055008,8,Inchamudi,586,666,0,"1,252"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Cherpu,G,G08055,Chazhur,G08055009,9,Karoopadam,714,790,0,"1,504"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Cherpu,G,G08055,Chazhur,G08055010,10,Chirakkal,643,730,0,"1,373"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Cherpu,G,G08055,Chazhur,G08055011,11,Kolothumkadavu,545,590,0,"1,135"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Cherpu,G,G08055,Chazhur,G08055012,12,Pazhuvil Centre,632,755,0,"1,387"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Cherpu,G,G08055,Chazhur,G08055013,13,Pazhuvil,639,776,0,"1,415"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Cherpu,G,G08055,Chazhur,G08055014,14,Pazhuvil West,559,612,0,"1,171"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Cherpu,G,G08055,Chazhur,G08055015,15,Akampadam,568,620,0,"1,188"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Cherpu,G,G08055,Chazhur,G08055016,16,Pazhuvil East,567,637,0,"1,204"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Cherpu,G,G08055,Chazhur,G08055017,17,Pazhuvil North,637,736,0,"1,373"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Cherpu,G,G08055,Chazhur,G08055018,18,Janatha,546,700,0,"1,246"
Ernakulam,Thrissur,Thrissur City,68,Nattika,,,Cherpu,G,G08055,Chazhur,G08055019,19,Chazhur West,573,694,0,"1,267"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08056,Manalur,G08056001,1,Palazhy,657,693,0,"1,350"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08056,Manalur,G08056002,2,Manaluar Vadakkumuri,548,614,0,"1,162"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08056,Manalur,G08056003,3,Manalur Kizhakkumuri,583,625,0,"1,208"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08056,Manalur,G08056004,4,Anakkadu Vadakku,621,705,0,"1,326"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08056,Manalur,G08056005,5,Anakkadu,561,614,0,"1,175"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08056,Manalur,G08056006,6,Eenthakunnu,626,685,0,"1,311"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08056,Manalur,G08056007,7,Ambalakkadu,510,538,0,"1,048"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08056,Manalur,G08056008,8,Kanjany Padinjaru,680,699,0,"1,379"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08056,Manalur,G08056009,9,Kanjany,608,643,0,"1,251"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08056,Manalur,G08056010,10,Thrikkunnu North,498,553,0,"1,051"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08056,Manalur,G08056011,11,Puthenkulam,624,711,0,"1,335"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08056,Manalur,G08056012,12,Manalur Nadumuri,646,742,0,"1,388"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08056,Manalur,G08056013,13,Manalur Padinjattumuri,524,602,0,"1,126"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08056,Manalur,G08056014,14,Vadakke Karamuck,576,690,0,"1,266"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08056,Manalur,G08056015,15,Thanapadam,673,721,0,"1,394"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08056,Manalur,G08056016,16,Puthenkulam Padinjaru,660,723,0,"1,383"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08056,Manalur,G08056017,17,Thekke Karamuck,736,884,0,"1,620"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08056,Manalur,G08056018,18,Mangattukara,661,738,0,"1,399"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08056,Manalur,G08056019,19,Karikkody,605,724,0,"1,329"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08056,Manalur,G08056020,20,Kandassankadavu,718,799,0,"1,517"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08056,Manalur,G08056021,21,Mambilly,699,820,0,"1,519"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08057,Arimbur,G08057001,1,Eravu North,740,856,0,"1,596"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08057,Arimbur,G08057002,2,Arimpur West,620,703,0,"1,323"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08057,Arimbur,G08057003,3,Arimpur,653,716,0,"1,369"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08057,Arimbur,G08057004,4,Arimpur East,610,731,0,"1,341"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08057,Arimbur,G08057005,5,Parakkad,647,755,0,"1,402"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08057,Arimbur,G08057006,6,Parakkad East,610,665,0,"1,275"
Ernakulam,Thrissur,Thrissur City,64,Manalur,,,Manalur,G,G08057,Arimbur,G08057007,7,Kunnathangadi East,683,777,0,"1,460"
